length,timestamp,source_ip,destination_ip,protocol
117,1743680211.74605,192.168.0.102,142.250.186.196,17
66,1743680211.746141,192.168.0.102,151.101.65.140,6
1446,1743680211.747792,151.101.65.140,192.168.0.102,6
1446,1743680211.747794,151.101.65.140,192.168.0.102,6
1446,1743680211.747795,151.101.65.140,192.168.0.102,6
1446,1743680211.747796,151.101.65.140,192.168.0.102,6
1446,1743680211.747798,151.101.65.140,192.168.0.102,6
1446,1743680211.747799,151.101.65.140,192.168.0.102,6
1446,1743680211.747801,151.101.65.140,192.168.0.102,6
1446,1743680211.747802,151.101.65.140,192.168.0.102,6
1446,1743680211.747804,151.101.65.140,192.168.0.102,6
1446,1743680211.747805,151.101.65.140,192.168.0.102,6
1446,1743680211.747806,151.101.65.140,192.168.0.102,6
1446,1743680211.747807,151.101.65.140,192.168.0.102,6
1446,1743680211.747808,151.101.65.140,192.168.0.102,6
1446,1743680211.747816,151.101.65.140,192.168.0.102,6
66,1743680211.747817,151.101.1.140,192.168.0.102,6
66,1743680211.747818,151.101.1.140,192.168.0.102,6
1446,1743680211.747818,151.101.65.140,192.168.0.102,6
1446,1743680211.747819,151.101.65.140,192.168.0.102,6
1446,1743680211.74782,151.101.65.140,192.168.0.102,6
66,1743680211.747822,151.101.1.140,192.168.0.102,6
1446,1743680211.747822,151.101.65.140,192.168.0.102,6
1446,1743680211.747823,151.101.65.140,192.168.0.102,6
1446,1743680211.747825,151.101.65.140,192.168.0.102,6
1446,1743680211.747826,151.101.65.140,192.168.0.102,6
1446,1743680211.747828,151.101.65.140,192.168.0.102,6
78,1743680211.747913,192.168.0.102,151.101.65.140,6
78,1743680211.747934,192.168.0.102,151.101.65.140,6
66,1743680211.747992,192.168.0.102,151.101.65.140,6
1446,1743680211.749646,151.101.65.140,192.168.0.102,6
1446,1743680211.749648,151.101.65.140,192.168.0.102,6
1446,1743680211.74965,151.101.65.140,192.168.0.102,6
1446,1743680211.749651,151.101.65.140,192.168.0.102,6
1446,1743680211.749652,151.101.65.140,192.168.0.102,6
1446,1743680211.749653,151.101.65.140,192.168.0.102,6
1446,1743680211.749664,151.101.65.140,192.168.0.102,6
83,1743680211.749665,192.168.0.102,8.8.4.4,17
1446,1743680211.749665,151.101.65.140,192.168.0.102,6
1446,1743680211.749667,151.101.65.140,192.168.0.102,6
1446,1743680211.749668,151.101.65.140,192.168.0.102,6
1446,1743680211.749669,151.101.65.140,192.168.0.102,6
1446,1743680211.74967,151.101.65.140,192.168.0.102,6
1446,1743680211.749671,151.101.65.140,192.168.0.102,6
1446,1743680211.749672,151.101.65.140,192.168.0.102,6
1446,1743680211.749673,151.101.65.140,192.168.0.102,6
1446,1743680211.749674,151.101.65.140,192.168.0.102,6
1446,1743680211.749676,151.101.65.140,192.168.0.102,6
1446,1743680211.749677,151.101.65.140,192.168.0.102,6
1446,1743680211.749678,151.101.65.140,192.168.0.102,6
78,1743680211.749745,192.168.0.102,151.101.65.140,6
78,1743680211.749756,192.168.0.102,151.101.65.140,6
66,1743680211.749786,192.168.0.102,151.101.65.140,6
1446,1743680211.750281,151.101.65.140,192.168.0.102,6
1446,1743680211.750282,151.101.65.140,192.168.0.102,6
66,1743680211.750315,192.168.0.102,151.101.65.140,6
1446,1743680211.750744,151.101.65.140,192.168.0.102,6
1446,1743680211.750745,151.101.65.140,192.168.0.102,6
1446,1743680211.750746,151.101.65.140,192.168.0.102,6
1446,1743680211.750747,151.101.65.140,192.168.0.102,6
78,1743680211.750778,192.168.0.102,151.101.65.140,6
1446,1743680211.752059,151.101.65.140,192.168.0.102,6
1446,1743680211.752061,151.101.65.140,192.168.0.102,6
116,1743680211.752062,34.198.58.29,192.168.0.102,6
1446,1743680211.752062,151.101.65.140,192.168.0.102,6
1446,1743680211.752064,151.101.65.140,192.168.0.102,6
1446,1743680211.752065,151.101.65.140,192.168.0.102,6
1446,1743680211.752066,151.101.65.140,192.168.0.102,6
1446,1743680211.752068,151.101.65.140,192.168.0.102,6
1446,1743680211.752069,151.101.65.140,192.168.0.102,6
1446,1743680211.75207,151.101.65.140,192.168.0.102,6
1446,1743680211.752071,151.101.65.140,192.168.0.102,6
1446,1743680211.752073,151.101.65.140,192.168.0.102,6
1446,1743680211.752074,151.101.65.140,192.168.0.102,6
1446,1743680211.752075,151.101.65.140,192.168.0.102,6
1446,1743680211.752077,151.101.65.140,192.168.0.102,6
1446,1743680211.752078,151.101.65.140,192.168.0.102,6
105,1743680211.752079,142.250.186.196,192.168.0.102,17
66,1743680211.752137,192.168.0.102,34.198.58.29,6
78,1743680211.752162,192.168.0.102,151.101.65.140,6
78,1743680211.752271,192.168.0.102,142.250.186.196,17
66,1743680211.75228,192.168.0.102,151.101.65.140,6
717,1743680211.752509,192.168.0.102,34.198.58.29,6
1446,1743680211.75329,151.101.65.140,192.168.0.102,6
1446,1743680211.753292,151.101.65.140,192.168.0.102,6
1446,1743680211.753293,151.101.65.140,192.168.0.102,6
64,1743680211.753294,142.250.186.196,192.168.0.102,17
1446,1743680211.753295,151.101.65.140,192.168.0.102,6
1446,1743680211.753301,151.101.65.140,192.168.0.102,6
1446,1743680211.753302,151.101.65.140,192.168.0.102,6
1446,1743680211.753303,151.101.65.140,192.168.0.102,6
1446,1743680211.753305,151.101.65.140,192.168.0.102,6
1446,1743680211.753305,151.101.65.140,192.168.0.102,6
1446,1743680211.753306,151.101.65.140,192.168.0.102,6
78,1743680211.753346,192.168.0.102,151.101.65.140,6
66,1743680211.753406,192.168.0.102,151.101.65.140,6
1446,1743680211.754554,151.101.65.140,192.168.0.102,6
1446,1743680211.754556,151.101.65.140,192.168.0.102,6
1446,1743680211.754557,151.101.65.140,192.168.0.102,6
1446,1743680211.754558,151.101.65.140,192.168.0.102,6
1446,1743680211.754559,151.101.65.140,192.168.0.102,6
1446,1743680211.754561,151.101.65.140,192.168.0.102,6
1446,1743680211.754562,151.101.65.140,192.168.0.102,6
1446,1743680211.754563,151.101.65.140,192.168.0.102,6
1446,1743680211.754569,151.101.65.140,192.168.0.102,6
1446,1743680211.75457,151.101.65.140,192.168.0.102,6
78,1743680211.754634,192.168.0.102,151.101.65.140,6
66,1743680211.754674,192.168.0.102,151.101.65.140,6
1446,1743680211.755925,151.101.65.140,192.168.0.102,6
1446,1743680211.755928,151.101.65.140,192.168.0.102,6
1446,1743680211.755929,151.101.65.140,192.168.0.102,6
1446,1743680211.75593,151.101.65.140,192.168.0.102,6
1446,1743680211.755932,151.101.65.140,192.168.0.102,6
1446,1743680211.755933,151.101.65.140,192.168.0.102,6
1446,1743680211.755934,151.101.65.140,192.168.0.102,6
1446,1743680211.755936,151.101.65.140,192.168.0.102,6
1446,1743680211.755937,151.101.65.140,192.168.0.102,6
78,1743680211.755989,192.168.0.102,151.101.65.140,6
66,1743680211.756027,192.168.0.102,151.101.65.140,6
82,1743680211.77956,142.250.186.196,192.168.0.102,17
1292,1743680211.779568,142.250.186.196,192.168.0.102,17
75,1743680211.779784,192.168.0.102,142.250.186.196,17
1446,1743680211.784883,151.101.65.140,192.168.0.102,6
1446,1743680211.784894,151.101.65.140,192.168.0.102,6
1446,1743680211.784896,151.101.65.140,192.168.0.102,6
1446,1743680211.784897,151.101.65.140,192.168.0.102,6
1446,1743680211.784898,151.101.65.140,192.168.0.102,6
1446,1743680211.784899,151.101.65.140,192.168.0.102,6
1446,1743680211.784901,151.101.65.140,192.168.0.102,6
1446,1743680211.784902,151.101.65.140,192.168.0.102,6
1446,1743680211.784904,151.101.65.140,192.168.0.102,6
1446,1743680211.784905,151.101.65.140,192.168.0.102,6
78,1743680211.784991,192.168.0.102,151.101.65.140,6
66,1743680211.785045,192.168.0.102,151.101.65.140,6
1446,1743680211.785989,151.101.65.140,192.168.0.102,6
1446,1743680211.785991,151.101.65.140,192.168.0.102,6
1446,1743680211.785992,151.101.65.140,192.168.0.102,6
66,1743680211.786025,192.168.0.102,151.101.65.140,6
66,1743680211.786113,192.168.0.102,151.101.65.140,6
66,1743680211.786205,192.168.0.102,151.101.65.140,6
66,1743680211.786284,192.168.0.102,151.101.65.140,6
1446,1743680211.786899,151.101.65.140,192.168.0.102,6
1446,1743680211.7869,151.101.65.140,192.168.0.102,6
1446,1743680211.786901,151.101.65.140,192.168.0.102,6
1446,1743680211.786902,151.101.65.140,192.168.0.102,6
1446,1743680211.786904,151.101.65.140,192.168.0.102,6
66,1743680211.786933,192.168.0.102,151.101.65.140,6
66,1743680211.78696,192.168.0.102,151.101.65.140,6
66,1743680211.786969,192.168.0.102,151.101.65.140,6
1446,1743680211.787474,151.101.65.140,192.168.0.102,6
1446,1743680211.787475,151.101.65.140,192.168.0.102,6
66,1743680211.787499,192.168.0.102,151.101.65.140,6
1446,1743680211.789012,151.101.65.140,192.168.0.102,6
1446,1743680211.789017,151.101.65.140,192.168.0.102,6
66,1743680211.789053,192.168.0.102,151.101.65.140,6
1446,1743680211.790335,151.101.65.140,192.168.0.102,6
1446,1743680211.790347,151.101.65.140,192.168.0.102,6
1446,1743680211.790348,151.101.65.140,192.168.0.102,6
1446,1743680211.790349,151.101.65.140,192.168.0.102,6
1446,1743680211.790351,151.101.65.140,192.168.0.102,6
1446,1743680211.790353,151.101.65.140,192.168.0.102,6
66,1743680211.790378,192.168.0.102,151.101.65.140,6
66,1743680211.790411,192.168.0.102,151.101.65.140,6
66,1743680211.790432,192.168.0.102,151.101.65.140,6
1446,1743680211.794242,151.101.65.140,192.168.0.102,6
1446,1743680211.794248,151.101.65.140,192.168.0.102,6
68,1743680211.79425,8.8.4.4,192.168.0.102,17
1446,1743680211.79425,151.101.65.140,192.168.0.102,6
1446,1743680211.794252,151.101.65.140,192.168.0.102,6
1446,1743680211.794254,151.101.65.140,192.168.0.102,6
1446,1743680211.794255,151.101.65.140,192.168.0.102,6
1446,1743680211.794257,151.101.65.140,192.168.0.102,6
1446,1743680211.794258,151.101.65.140,192.168.0.102,6
1446,1743680211.794259,151.101.65.140,192.168.0.102,6
1446,1743680211.79426,151.101.65.140,192.168.0.102,6
66,1743680211.794303,192.168.0.102,151.101.65.140,6
66,1743680211.794376,192.168.0.102,151.101.65.140,6
66,1743680211.79443,192.168.0.102,151.101.65.140,6
1446,1743680211.795671,151.101.65.140,192.168.0.102,6
1446,1743680211.795672,151.101.65.140,192.168.0.102,6
1446,1743680211.795673,151.101.65.140,192.168.0.102,6
66,1743680211.795698,192.168.0.102,151.101.65.140,6
1096,1743680211.79646,151.101.65.140,192.168.0.102,6
1446,1743680211.796466,151.101.65.140,192.168.0.102,6
1446,1743680211.796468,151.101.65.140,192.168.0.102,6
1446,1743680211.796469,151.101.65.140,192.168.0.102,6
1446,1743680211.796471,151.101.65.140,192.168.0.102,6
1446,1743680211.796473,151.101.65.140,192.168.0.102,6
1446,1743680211.796474,151.101.65.140,192.168.0.102,6
66,1743680211.796509,192.168.0.102,151.101.65.140,6
66,1743680211.796524,192.168.0.102,151.101.65.140,6
66,1743680211.796915,192.168.0.102,151.101.65.140,6
1446,1743680211.797448,151.101.65.140,192.168.0.102,6
1446,1743680211.79745,151.101.65.140,192.168.0.102,6
1446,1743680211.797451,151.101.65.140,192.168.0.102,6
66,1743680211.797523,192.168.0.102,151.101.65.140,6
66,1743680211.797586,192.168.0.102,151.101.65.140,6
1446,1743680211.798618,151.101.65.140,192.168.0.102,6
1446,1743680211.798619,151.101.65.140,192.168.0.102,6
1446,1743680211.798621,151.101.65.140,192.168.0.102,6
66,1743680211.798646,192.168.0.102,151.101.65.140,6
66,1743680211.798692,192.168.0.102,151.101.65.140,6
1292,1743680211.79927,142.250.186.196,192.168.0.102,17
1446,1743680211.799272,151.101.65.140,192.168.0.102,6
66,1743680211.799319,192.168.0.102,151.101.65.140,6
1292,1743680211.800525,192.168.0.102,142.250.186.196,17
1446,1743680211.800813,151.101.65.140,192.168.0.102,6
1446,1743680211.800818,151.101.65.140,192.168.0.102,6
337,1743680211.800819,142.250.186.196,192.168.0.102,17
997,1743680211.800821,142.250.186.196,192.168.0.102,17
110,1743680211.800824,142.250.186.196,192.168.0.102,17
1446,1743680211.800825,151.101.65.140,192.168.0.102,6
1446,1743680211.800826,151.101.65.140,192.168.0.102,6
1446,1743680211.800827,151.101.65.140,192.168.0.102,6
1446,1743680211.800829,151.101.65.140,192.168.0.102,6
1446,1743680211.80083,151.101.65.140,192.168.0.102,6
1446,1743680211.800832,151.101.65.140,192.168.0.102,6
66,1743680211.800859,192.168.0.102,151.101.65.140,6
66,1743680211.8009,192.168.0.102,151.101.65.140,6
120,1743680211.801009,192.168.0.102,142.250.186.196,17
73,1743680211.801047,192.168.0.102,142.250.186.196,17
1288,1743680211.801131,192.168.0.102,142.250.186.196,17
1020,1743680211.801136,192.168.0.102,142.250.186.196,17
1446,1743680211.801945,151.101.65.140,192.168.0.102,6
1446,1743680211.801946,151.101.65.140,192.168.0.102,6
1446,1743680211.801947,151.101.65.140,192.168.0.102,6
66,1743680211.801993,192.168.0.102,151.101.65.140,6
66,1743680211.802028,192.168.0.102,151.101.65.140,6
1446,1743680211.803334,151.101.65.140,192.168.0.102,6
1446,1743680211.803336,151.101.65.140,192.168.0.102,6
1446,1743680211.803338,151.101.65.140,192.168.0.102,6
66,1743680211.803404,192.168.0.102,151.101.65.140,6
66,1743680211.803461,192.168.0.102,151.101.65.140,6
1446,1743680211.805149,151.101.65.140,192.168.0.102,6
1446,1743680211.805156,151.101.65.140,192.168.0.102,6
1446,1743680211.805158,151.101.65.140,192.168.0.102,6
66,1743680211.805235,192.168.0.102,151.101.65.140,6
66,1743680211.805333,192.168.0.102,151.101.65.140,6
191,1743680211.805475,192.168.0.102,151.101.65.140,6
150,1743680211.805487,192.168.0.102,151.101.65.140,6
150,1743680211.805515,192.168.0.102,151.101.65.140,6
1446,1743680211.80571,151.101.65.140,192.168.0.102,6
1446,1743680211.805711,151.101.65.140,192.168.0.102,6
1446,1743680211.805713,151.101.65.140,192.168.0.102,6
66,1743680211.805739,192.168.0.102,151.101.65.140,6
66,1743680211.805783,192.168.0.102,151.101.65.140,6
1446,1743680211.806898,151.101.65.140,192.168.0.102,6
1446,1743680211.8069,151.101.65.140,192.168.0.102,6
1446,1743680211.809412,151.101.65.140,192.168.0.102,6
1446,1743680211.809418,151.101.65.140,192.168.0.102,6
1446,1743680211.809419,151.101.65.140,192.168.0.102,6
1446,1743680211.809421,151.101.65.140,192.168.0.102,6
1446,1743680211.809422,151.101.65.140,192.168.0.102,6
1446,1743680211.809423,151.101.65.140,192.168.0.102,6
66,1743680211.809424,142.250.186.196,192.168.0.102,17
1446,1743680211.809425,151.101.65.140,192.168.0.102,6
1446,1743680211.809427,151.101.65.140,192.168.0.102,6
1446,1743680211.809741,151.101.65.140,192.168.0.102,6
1446,1743680211.809743,151.101.65.140,192.168.0.102,6
66,1743680211.809868,192.168.0.102,151.101.65.140,6
1446,1743680211.811586,151.101.65.140,192.168.0.102,6
1446,1743680211.811587,151.101.65.140,192.168.0.102,6
1446,1743680211.811589,151.101.65.140,192.168.0.102,6
66,1743680211.811661,192.168.0.102,151.101.65.140,6
1446,1743680211.812487,151.101.65.140,192.168.0.102,6
1446,1743680211.812492,151.101.65.140,192.168.0.102,6
66,1743680211.812534,192.168.0.102,151.101.65.140,6
1446,1743680211.813187,151.101.65.140,192.168.0.102,6
1446,1743680211.813191,151.101.65.140,192.168.0.102,6
1446,1743680211.813192,151.101.65.140,192.168.0.102,6
66,1743680211.813221,192.168.0.102,151.101.65.140,6
1446,1743680211.815402,151.101.65.140,192.168.0.102,6
1446,1743680211.81541,151.101.65.140,192.168.0.102,6
1446,1743680211.815411,151.101.65.140,192.168.0.102,6
67,1743680211.815413,142.250.186.196,192.168.0.102,17
1446,1743680211.815414,151.101.65.140,192.168.0.102,6
1446,1743680211.815416,151.101.65.140,192.168.0.102,6
1446,1743680211.815417,151.101.65.140,192.168.0.102,6
66,1743680211.815528,192.168.0.102,151.101.65.140,6
1446,1743680211.817171,151.101.65.140,192.168.0.102,6
1446,1743680211.817176,151.101.65.140,192.168.0.102,6
1446,1743680211.817971,151.101.65.140,192.168.0.102,6
1446,1743680211.81798,151.101.65.140,192.168.0.102,6
1446,1743680211.817981,151.101.65.140,192.168.0.102,6
66,1743680211.818022,192.168.0.102,151.101.65.140,6
1446,1743680211.819292,151.101.65.140,192.168.0.102,6
1446,1743680211.819302,151.101.65.140,192.168.0.102,6
1446,1743680211.819303,151.101.65.140,192.168.0.102,6
1446,1743680211.819304,151.101.65.140,192.168.0.102,6
66,1743680211.819343,192.168.0.102,151.101.65.140,6
1446,1743680211.820244,151.101.65.140,192.168.0.102,6
1446,1743680211.820254,151.101.65.140,192.168.0.102,6
1446,1743680211.820256,151.101.65.140,192.168.0.102,6
66,1743680211.820289,192.168.0.102,151.101.65.140,6
1446,1743680211.826642,151.101.65.140,192.168.0.102,6
1446,1743680211.826649,151.101.65.140,192.168.0.102,6
1446,1743680211.82665,151.101.65.140,192.168.0.102,6
1446,1743680211.826651,151.101.65.140,192.168.0.102,6
1446,1743680211.826653,151.101.65.140,192.168.0.102,6
1446,1743680211.826654,151.101.65.140,192.168.0.102,6
1446,1743680211.826656,151.101.65.140,192.168.0.102,6
1446,1743680211.826657,151.101.65.140,192.168.0.102,6
66,1743680211.826721,192.168.0.102,151.101.65.140,6
1446,1743680211.834148,151.101.65.140,192.168.0.102,6
1446,1743680211.834163,151.101.65.140,192.168.0.102,6
1446,1743680211.834165,151.101.65.140,192.168.0.102,6
1446,1743680211.834166,151.101.65.140,192.168.0.102,6
1446,1743680211.834168,151.101.65.140,192.168.0.102,6
162,1743680211.83417,142.250.186.196,192.168.0.102,17
1446,1743680211.834171,151.101.65.140,192.168.0.102,6
1446,1743680211.834173,151.101.65.140,192.168.0.102,6
71,1743680211.834175,142.250.186.196,192.168.0.102,17
67,1743680211.834176,142.250.186.196,192.168.0.102,17
1446,1743680211.834177,151.101.65.140,192.168.0.102,6
1446,1743680211.83418,151.101.65.140,192.168.0.102,6
1446,1743680211.834182,151.101.65.140,192.168.0.102,6
66,1743680211.834268,192.168.0.102,151.101.65.140,6
74,1743680211.834394,192.168.0.102,142.250.186.196,17
1446,1743680211.835222,151.101.65.140,192.168.0.102,6
1446,1743680211.835224,151.101.65.140,192.168.0.102,6
1446,1743680211.835226,151.101.65.140,192.168.0.102,6
1446,1743680211.835228,151.101.65.140,192.168.0.102,6
66,1743680211.83528,192.168.0.102,151.101.65.140,6
1446,1743680211.836283,151.101.65.140,192.168.0.102,6
1446,1743680211.836285,151.101.65.140,192.168.0.102,6
1446,1743680211.836286,151.101.65.140,192.168.0.102,6
66,1743680211.836344,192.168.0.102,151.101.65.140,6
1446,1743680211.83748,151.101.65.140,192.168.0.102,6
1446,1743680211.837489,151.101.65.140,192.168.0.102,6
66,1743680211.837552,192.168.0.102,151.101.65.140,6
1446,1743680211.839039,151.101.65.140,192.168.0.102,6
1446,1743680211.839048,151.101.65.140,192.168.0.102,6
1446,1743680211.839049,151.101.65.140,192.168.0.102,6
1446,1743680211.839051,151.101.65.140,192.168.0.102,6
1446,1743680211.839052,151.101.65.140,192.168.0.102,6
1446,1743680211.839054,151.101.65.140,192.168.0.102,6
66,1743680211.839114,192.168.0.102,151.101.65.140,6
1446,1743680211.840189,151.101.65.140,192.168.0.102,6
1446,1743680211.8402,151.101.65.140,192.168.0.102,6
66,1743680211.840252,192.168.0.102,151.101.65.140,6
1446,1743680211.841632,151.101.65.140,192.168.0.102,6
1446,1743680211.841641,151.101.65.140,192.168.0.102,6
1446,1743680211.841642,151.101.65.140,192.168.0.102,6
1446,1743680211.841645,151.101.65.140,192.168.0.102,6
66,1743680211.841695,192.168.0.102,151.101.65.140,6
1446,1743680211.843807,151.101.65.140,192.168.0.102,6
1446,1743680211.843815,151.101.65.140,192.168.0.102,6
1446,1743680211.843817,151.101.65.140,192.168.0.102,6
66,1743680211.843867,192.168.0.102,151.101.65.140,6
71,1743680211.843918,192.168.0.102,216.58.215.106,17
1446,1743680211.846406,151.101.65.140,192.168.0.102,6
66,1743680211.846413,151.101.65.140,192.168.0.102,6
66,1743680211.846414,151.101.65.140,192.168.0.102,6
66,1743680211.846415,151.101.65.140,192.168.0.102,6
1446,1743680211.846417,151.101.65.140,192.168.0.102,6
1446,1743680211.846418,151.101.65.140,192.168.0.102,6
147,1743680211.84642,151.101.65.140,192.168.0.102,6
